"NUM_HOPITAL"	"HOPITAL"	"POLE"	"POLE.LIB"	"CHEF.SERVICE"	"SERVICE"	"URM"	"URM.LIB"	"UH"	"UH.LIB"	"UA"	"VAL.DEB"	"VAL.FIN"	"UGIPOP"
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	570	"IMMUNO HEMATO"	614	"IMM-HEM-HSP-M4"	5814	"01/01/2005"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	570	"IMMUNO HEMATO"	615	"IMM-HEMATO-M4"	5813	"01/01/2005"	"31/01/2007"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	570	"IMMUNO HEMATO"	621	"IMM-HEMATO-MYO4"	5711	"03/01/1994"	"03/02/2005"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	570	"IMMUNO HEMATO"	622	"HJ-HEMATO-BR-MYO4"	5731	"01/01/1994"	"03/01/2005"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	570	"IMMUNO HEMATO"	623	"HEMATO-HSP-MYO4"	5712	"03/01/1994"	"12/03/2005"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	581	"SOINS-INT-IMMUNOPATO"	140	"SI-IMMUNO-PATHO-C4"	5815	"09/01/2006"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	552	"CHIMIO-IMM-CLI-POLI"	5838	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	552	"CHIMIO-CLAUVEL"	3815	"01/01/1994"	"02/12/1998"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Fermand"	"Immuno-hematologie"	580	"IMMUNOPATH CLI"	630	"HDJ IMM HEM POLIÂ "	3815	"26/04/2012 Â "	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	611	"HJ-HEMATO-MY4"	5831	"01/01/2005"	"15/12/2005"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	624	"IMM-HEM-SP-COQ4"	5811	"01/01/1994"	"31/01/2007"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	625	"HDJ1-IMMUNO-CLI-C4"	5831	"30/12/1993"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"	"Pr Oksenhendler"	"Immunopathologie clinique"	580	"IMMUNOPATH CLI"	626	"IMMUNO-CLI-C4"	5812	"24/11/1993"	"01/01/3000"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	111	"MAL-INFECT-SPC-F3"	5115	"01/01/1995"	"01/01/3000"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	112	"CH-M-INF-FO3"		"01/01/1992"	"05/01/2007"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	113	"SC-M-INF-FO3"	5112	"01/01/1992"	"01/11/2007"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	118	"HJ1-MAL-INFECT."	5114	"01/01/1996"	"31/03/1996"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	123	"HDJ2-MAL-INFECT-F3"	5114	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	127	"HJ1-MAL-INF"	5116	"21/03/1996"	"23/04/1996"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	174	"HJ1-MAL-INF"		"23/04/1996"	"31/01/2007"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	202	"MAL-INFECT-SC-F3"	5115	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Maladies infectieuses SLS"	510	"MALADIES INF"	203	"HDJ1-MAL-INFECT-F3                      "	5114	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Mahr)"	31	"MEDECINE INTERNE"	11	"HC MEDECINE INTERNE"		"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Farge)"	30	"MEDECINE INTERNE"	115	"MEDECINE-INTERNE-L6"	311	"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Farge)"	30	"MEDECINE INTERNE"	149	"MED-INTERNE-SPC-L6"	311	"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Farge)"	30	"MEDECINE INTERNE"	199	"MED-INTERNE-HSP-L6"	311	"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Farge)"	30	"MEDECINE INTERNE"	264	"HDJ2-MED-INTERNE-L6"	324	"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne (Pr Mahr)"	31	"MEDECINE INTERNE"	10	"HJ-M-INT-MAHR"		"28/09/2010"	"01/01/3000"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	115	"MEDECINE-INTERNE-L6"	311	"01/01/1992"	"28/09/2010"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	116	"MED-INT-HT-SPEC"	312	"01/01/1996"	"01/11/2007"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	149	"MED-INTERNE-SPC-L6"	311	"01/01/1992"	"28/09/2010"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	199	"MED-INTERNE-HSP-L6"	311	"01/01/2007"	"28/09/2010"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	264	"HDJ2-MED-INTERNE-L6"	324	"02/12/1998"	"28/09/2010"	
76	"Saint Louis"	107	"Medecine Geriatrie"		"Medecine Interne SLS"	30	"MEDECINE INTERNE"	264	"HJ-POL-M-INT"	1114	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	193	"HDJ2-NEPHRO-L3"	4017	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	838	"DIALYSES-7"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	865	"DIALYSES-2"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	866	"DIALYSES-3"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	867	"DIALYSES-4"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	868	"DIALYSES-5"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	869	"DIALYSES-6"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	874	"GREFFE-REIN-PAN"		"12/09/1995"	"02/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	876	"GREFFE-REIN-L3"	4013	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	878	"NEPHROL-LAV3"	4011	"01/01/1992"	"03/02/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	879	"DIALYSES"	4012	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	880	"NEPHRO-L3"	4013	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	881	"NEPHRO-SPC-L3"	4013	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	882	"HS-NEPHRO"		"01/01/1992"	"31/12/2003"	
76	"Saint Louis"	105	"DUNEGO"		"Nephrologie"	400	"NEPHROLOGIE"	883	"HOP-JOUR-NEP"		"01/01/1992"	"31/12/2003"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Hematologie"	591	"SOINS-INT-ONCO"	150	"SI-ONCO-HEMATO-C6"	5915	"09/01/2006"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Hematologie"	590	"HEMATO SPE"	223	"ONCO-HEMATO-HSP C6"	5911	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Hematologie"	590	"HEMATO SPE"	224	"CHIMIO-ONCO-HEM-POLI"	5938	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Hematologie"	590	"HEMATO SPE"	230	"HDJ1-REA-HEM-POLI"	5937	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	365	"CHIMIO-ONCO-MED-POLI"	738	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	651	"ONCO T6"	738	"01/05/2012"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	642	"HDJ1-CHRONO-TH-F6"		"04/11/2002"	"13/06/2008"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	643	"ONCO-HSP-F6"	712	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	644	"HDJ1-ONCO-MED-F6"	737	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	644	"HJ-ONCO-TRE6"	3713	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	70	"ONCOLOGIE"	645	"HS-ONCO-HSP-F6"	714	"01/01/1992"	"01/06/2004"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	74	"ONCO THORACIQUE"	158	"CANCERO-THOR"		"03/10/2003"	"31/07/2007"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Oncologie Medicale"	74	"ONCO THORACIQUE"	226	"CANCERO-THOR-HSP-C5"	713	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	201	"TRAIT-ISOTOP-RADIOTH"	2619	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	537	"RADIOTH-TRE6"		"01/01/1992"	"31/01/2007"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	538	"RADTH-SPC-T6"	2613	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	539	"CHIMIO-RADTH-T6"	2615	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	540	"RADTH-TRAIT-SEANCE"	2626	"01/06/2000"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	542	"HSEM-RADIOTHER-T6"	2618	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	587	"CURITHERAPIE"	2617	"30/06/2010"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	544	"HDJ2-RADIOTHERAPIE"	2617	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	560	"RADIOTHERAPIE PRIVE M T6                "	2613	"06/07/2009"	"10/10/2009"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	575	"RADIOTH PRIVE T6 H                      "	2613	"07/10/2009"	"10/10/2009"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	576	"HDJ RADIOTH PRIVE H                     "	2617	"07/10/2009"	"10/10/2009"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	577	"CHIMIO-RADTH-PRIVE-M-T6                 "	2615	"07/10/2009"	"10/10/2009"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	578	"CHIMIO-RADIOTH-PRIVE-H-T6               "	2615	"07/10/2009"	"10/10/2009"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	579	"RADTH TRAIT PRIV - M"	2626	"09/10/2009"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	580	"RADTH TRAIT PRIV - H"	2626	"09/10/2009"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	581	"RADTH TRAIT PRIV - M"	2626	"01/01/2009"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	582	"RADTH TRAIT PRIV - H"	2626	"01/01/2009"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Onco-Radiotherapie"	260	"ONCO RADIO"	650	"HDJ2 RADIOTHERAPIE                "	2617	"07/10/2009"	"10/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	209	"CHIR-ORL-HSP-F4"	1412	"01/01/2007"	"23/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	210	"CHIR-AMBU-ORL F4"	1417	"01/01/2007"	"23/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	254	"ORL-CH-HT-SPE"	1416	"22/12/1995"	"01/11/2007"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	255	"HSEM-ORL-F4"	1415	"01/01/1992"	"23/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	256	"ORL-SPC-PRIV-F4"	1412	"01/01/1992"	"23/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	257	"ORL-SPC-F4"	1412	"01/01/1992"	"23/10/2009"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	259	"HJ-ORL"	1413	"01/01/1992"	"24/12/1999"	
76	"Saint Louis"	104	"Neurosciences Tete et Cou"		"ORL SLS"	140	"ORL"	268	"HJ-POL-ORL"	1424	"02/12/1998"	"31/12/2003"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	114	"PNEUMO-SC-C5"	5013	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	244	"C-PNEUMO-PMC"	5022	"18/01/1996"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	246	"C-AMI-PNEUMO-PMC"	5022	"05/03/1999"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	247	"HDJ2-PNEUMO-COMP-PMC"	5024	"12/01/2000"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	265	"HDJ2-PNEUMO-PMC"	5024	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Pneumologie"	500	"PNEUMOLOGIE"	265	"HJ-POL-PNEUM"	1115	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	290	"REANIMATION CHIRURGICALE"	200	"REA-CHIR"	2925	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	290	"REANIMATION CHIRURGICALE"	225	"HDJ2-ANESTH-PMC"	2924	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	410	"REANIMATION"	293	"REA-CHIR-RDC"		"29/11/1993"	"31/01/1999"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	410	"REANIMATION CHIRURGICALE"	294	"REA-CHIR"	4211	"01/01/1992"	"20/09/2007"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	410	"REANIMATION"	632	"REA-MED-1ETA"		"29/11/1993"	"31/01/1999"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Reanimation medicale"	110	"REANIMATION MEDICALE"	263	"HJ-POL-ANES"	2924	"02/12/1998"	"01/01/2007"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Reanimation medicale"	110	"REANIMATION MEDICALE"	263	"HJ-POL-ANES"	1113	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	101	"Hematologie Oncologie Radiotherapie"		"Reanimation medicale"	410	"REANIMATION MEDICALE"	636	"REA-MED"	4111	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	106	"Urgences"		"Urgences UHCD SLS"	190	"URGENCES"	372	"S-URGENCES"	1912	"01/01/1992"	"08/01/2010"	
76	"Saint Louis"	106	"Urgences"		"Urgences UHCD SLS"	190	"URGENCES"	374	"URGEN-DESENC"	1912	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	173	"UROLOGIE-PRIV-G3"	3911	"10/06/2002"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	175	"CHIR-AMBU-URO-G3"	3921	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	176	"UROLOGIE-G3"	3911	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	177	"URO-PR-LEDUC"	3911	"01/01/1992"	"01/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	178	"UROLOGIE-SPC"		"01/01/1992"	"31/01/2007"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	179	"URO-PR-TEILL"		"01/01/1992"	"13/06/2008"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	191	"HDJ2-UROLOGIE-G3"	3922	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	192	"UROLOGIE-SPC-G3"	3911	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	7	"C-ANDRO-SEXO-ENDO-POLI"	133	"13/11/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	8	"ANESTHESIO"	2911	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	119	"C-MALADIE-INFECT"	5121	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	121	"C-VERLAINE-MED-INT-PMC"	315	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	121	"CONSULTATION-DEMUNIS"	4515	"01/01/1995"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	122	"C-MED-INTERNE-PMC"	345	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	122	"MED-INTERNE"	4512	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	124	"C-NEPHRO-PMC"	4045	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	124	"CONS-NEPHRO"	4513	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	125	"C-BIOPSIE-NEPHRO-PMC"	4045	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	125	"BIOPSIE-NEPH"	4513	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	126	"C-EXPLO-FONCT-PMC"	349	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	126	"EXPLO-FONCT"	4911	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	128	"C-PRELEVEMENTS-PMC"	349	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	128	"PRELEVEMENTS"	4911	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	129	"SALLE-REVEIL"	2912	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	135	"C-DERMATO2-POLI"	553	"25/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	135	"C-DERM-MOREL"	5311	"01/01/1992"	"25/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	136	"C-DERMATO1"	653	"23/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	136	"C-DERM-DUBER"	5312	"01/01/1992"	"23/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	137	"C-DERM2-ALLERGO-POLI"	553	"25/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	137	"C-ALLERG-MOR"	5311	"01/01/1992"	"25/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	138	"C DERMATO2 PRIVE POLI"	553	"24/06/2009"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	138	"C-DERMATO-ALLERGO1"	653	"23/04/1998"	"13/06/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	138	"C-ALLERG-DUB"	5312	"01/01/1992"	"23/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	139	"INTERV-DERMATO2-POLI"	553	"19/05/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	139	"INTER-MOREL"	5311	"01/01/1992"	"19/05/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	141	"INTER-DERMATO1-POLI"	653	"24/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	141	"INTER-DUBERT"	5312	"01/01/1992"	"24/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	142	"C-PHOTOBIO-DERMATO1-POLI"	653	"25/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	142	"PHOTOBIOLOGI"	5312	"01/01/1992"	"25/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	143	"C-PUVATH-DERMATO2-POLI"	553	"19/05/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	143	"PUVATH-MOREL"	5311	"01/01/1992"	"19/05/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	144	"C-PUVATH-DERMATO1-POLI"	653	"23/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	144	"PUVATH-DUBER"	5312	"01/01/1992"	"23/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	145	"C-SOIN-INF-DERM1-POLI"	653	"24/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	145	"SOINS-INFIR"	5312	"01/01/1992"	"24/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	148	"EFR-PNEUMO-PMC"	5021	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	161	"C-MST-DISPENSAIRE"	513	"03/01/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	161	"DISPENS-MST"	4811	"01/01/1992"	"03/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	162	"C-MST"	514	"03/01/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	162	"CONSULT-MST"	4812	"01/01/1992"	"03/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	163	"LABO-MST"	2211	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	163	"LABO-MST"	2212	"01/01/1992"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	164	"C-PHOTOBIO-DERMATO2-POLI"	553	"15/05/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	164	"PHOTOBIO-MO"	5311	"01/01/1992"	"15/05/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	165	"C-SOINS-INFIRM-DERMATO2"	553	"19/05/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	165	"SOINS-INFIR"	5311	"01/01/1992"	"19/05/1998"	
